codigo,descripcion
12055,"SUTURA DE HERIDAS POR PLANOS DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MUCOSA BUCAL, 12.6 CM A 20 CM"
12056,"SUTURA DE HERIDAS POR PLANOS DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MUCOSA BUCAL, 20.1 CM A 30 CM "
12057,"SUTURA DE HERIDAS POR PLANOS DE CARA, OIDOS, PARPADOS, NARIZ, LABIOS Y/O MUCOSA BUCAL, MAS DE 30 CM "
13100,REPARACIONES COMPLEJAS DE TRONCO: 1.1 0 A 2.5 CM 
13101,REPARACIONES COMPLEJAS DE TRONCO: 2.6 CM A 7.5 CM
13102,"REPARACIONES COMPLEJAS DE TRONCO: MAYOR A 7,5 0, CADA 5 0 ADICIONALES O MENOS (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
13120,"REPARACIONES COMPLEJAS EN CUERO CABELLUDO, BRAZOS Y/O PIERNAS; 1.1 0 A 2.5 0"
13121,"REPARACIONES COMPLEJAS EN CUERO CABELLUDO, BRAZOS Y/O PIERNAS; 2.6 CM A 7.5 CM "
13122,"REPARACIONES COMPLEJAS EN CUERO CABELLUDO, BRAZOS Y/O PIERNAS; MAYOR DE 7,5 CM CADA 5 0 ADICIONALES O MENOS (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
13131,"REPARACIONES COMPLEJAS EN FRENTE, MEJILLAS, MENTON, BOCA, CUELLO,AXILAS, GENITALES, MANOS Y/O PIES; 1.1 0 A 2.5 CM"
13132,"REPARACIONES COMPLEJAS EN FRENTE, MEJILLAS, MENTON, BOCA, CUELLO,AXILAS, GENITALES, MANOS Y/O PIES; 2.6 CM A 7.5 CM"
13133,"REPARACIONES COMPLEJAS EN FRENTE, MEJILLAS, MENTON, BOCA, CUELLO,AXILAS, GENITALES, MANOS Y/O PIES; MAYOR A 7,5 CM CADA 5 0 ADICIONALES O MENOS (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
13150,"REPARACION COMPLEJA DE PARPADOS, NARIZ, OIDOS Y/O LABIOS, HASTA 1.0 CM"
13151,"REPARACION COMPLEJA DE PARPADOS, NARIZ, OIDOS Y/O LABIOS, 1.1 CM A 2.5 CM"
13152,"REPARACION COMPLEJA DE PARPADOS, NARIZ, OIDOS Y/O LABIOS, 2.6 CM A 7.5 CM "
13153,"REPARACION COMPLEJA DE PARPADOS, NARIZ, OIDOS Y/O LABIOS, MAYOR DE 7,5 CM CADA 5 0 ADICIONALES O MENOS (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
13160,"CIERRE SECUNDARIO DE HERIDA QUIRURGICA O DEHISCENCIA, EXTENSA O COMPLICADA."
14000,"TRANSFERENCIA Y REPARACION DE TEJIDOS ADYACENTES, TRONCO; DEFECTOS HASTA 10 CM2."
14001,"TRANSFERENCIA Y REPARACION DE TEJIDOS ADYACENTES, TRONCO; DEFECTO DE 10-1 CM2 A 30 CM2."
14020,"TRANSFERENCIA O REPARACION DE TEJIDOS ADYACENTES DE CUERO CABELLUDO, BRAZOS Y/O PIERNAS; DEFECTO HASTA 10 CM2."
14021,"TRANSFERENCIA O REPARACION DE TEJIDOS ADYACENTES DE CUERO CABELLUDO, BRAZOS Y/O PIERNAS; DEFECTO 10.1 CM2 A 30 CM2."
14040,"TRANSFERENCIA O RECONSTRUCCIONES DE TEJIDO, ADYACENTE EN FRENTE, MEJILLAS, MENTON, BOCA, CUELLO, AXILAS, GENITALES, MANOS Y/O PIES; DEFECTO HASTA 10 CM2."
14041,"TRANSFERENCIA O RECONSTRUCCIONES DE TEJIDO, ADYACENTE EN FRENTE, MEJILLAS, MENTON, BOCA, CUELLO, AXILAS, GENITALES, MANOS Y/O PIES; DEFECTO 10.1 CM2 A 30 CM2."
14060,"TRANSFERENCIA O RECONSTRUCCION DE TEJIDO ADYACENTE EN PARPADOS, NARIZ, OIDOS Y/O LABIOS; DEFECTO HASTA 10 CM2."
14061,"TRANSFERENCIA O RECONSTRUCCION DE TEJIDO ADYACENTE EN PARPADOS, NARIZ, OIDOS Y/O LABIOS; DEFECTO 10.1 CM2 A 30 CM2."
14301,TRANSFERENCIAS DE TEJIDOS ADYACENTES O REPARACIONES  CUALQUIER Ã€REA DE 30 A 60 0 SUPERFICIE CORPORAL 
14302,"TRANSFERENCIAS DE TEJIDOS ADYACENTES O REPARACIONES,  CUALQUIER Ã€REA CADA 30  0 SUPERFICIE CORPORAL,  LISTELO SEPARADAMENTE EN ADICION AL CODIGO PRIMARIO"
14350,"COLGAJO CRUZADO DE DEDO DE MANO O DEDO DE PIE, INCLUYENDO PREPARACION DE LA ZONA RECEPTORA."
15002,"PREPARACION PARA EXCISION O CREACION DE LA ZONA RECEPTORA PARA EXCISION DE HERIDAS ABIERTAS, CICATRICES O QUEMADURAS (INCLUYENDO TEJIDO CELULAR SUBCUTANEO); PRIMEROS 100 CM2 O MENOS,  O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15003,"PREPARACION PARA EXCISION O CREACION DE LA ZONA RECEPTORA PARA EXCISION DE HERIDAS ABIERTAS, CICATRICES O QUEMADURAS (INCLUYENDO TEJIDO CELULAR SUBCUTANEO); CADA 100 CM2 ADICIONALES O CADA 1% DE LA SUPERFICIE CORPORAL EN  INFANTES O NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL  PROCEDIMIENTO PRIMARIO)."
15004,"PREPARACION PARA EXCISION O CREACION DE LA ZONA RECEPTORA PARA EXCISION DE HERIDAS ABIERTAS, CICATRICES O QUEMADURAS (INCLUYENDO TEJIDO CELULAR SUBCUTANEO, CARA, CUERO CABLLEUDO, PARPADOS, BOCA, CUELLO, OREJAS, ORBITAS, GENITALES, MANOS, PIES O MULTIPLES DEDOS); PRIMEROS 100 CM2 O MENOS, O  1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15005,"PREPARACION PARA EXCISION O CREACION DE LA ZONA RECEPTORA PARA EXCISION DE HERIDAS ABIERTAS, CICATRICES O QUEMADURAS (INCLUYENDO TEJIDO CELULAR SUBCUTANEO, CARA, CUERO CABLLEUDO, PARPADOS, BOCA, CUELLO, OREJAS, ORBITAS, GENITALES, MANOS, PIES O MULTIPLES DEDOS); CADA 100 CM2 ADICIONALES O CADA 1% DE LA SUPERFICIE CORPORAL EN  INFANTES O NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL  PROCEDIMIENTO PRIMARIO)."
15040,"CULTIVO DE PIEL PARA AUTOINJERTO DE TEJIDO CULTIVADO, 100 CM2 O MENOR"
15050,"COLGAJO EN PELLIZCO (MICROINJERTO) SIMPLE O MULTIPLE PARA CUBRIR PEQUENAS ULCERAS, DEDOS LACERADOS EN EL PULPEJO Y OTRAS AREAS CRUENTAS MINIMAS (EXCEPTO CARA) DEFECTO HASTA 2 CM DE DIAMETRO."
15100,"INJERTO SEPARADO EN TRONCO, BRAZOS, PIERNAS; PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS (EXCEPTO 15050), "
15101,"INJERTO SEPARADO EN TRONCO, BRAZOS, PIERNAS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15110,"AUTO INJERTO DE EPIDERMIS EN TRONCO, BRAZOS O PIERNAS;PRIMEROS 100 CM2 O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15111,"AUTO INJERTO DE EPIDERMIS EN TRONCO, BRAZOS O PIERNAS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15115,"AUTO INJERTO DE EPIDERMIS EN CARA, CUERO CABELLUDO, PARPADOS, BOCA, OREJAS, ORBITA, GENITALES, MANOS, PIES Y/O DEDOS MULTIPLES;PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15116,"AUTO INJERTO DE EPIDERMIS EN CARA, CUERO CABELLUDO, PARPADOS, BOCA, OREJAS, ORBITA, GENITALES, MANOS, PIES Y/O DEDOS MULTIPLES; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15120,"AUTO-INJERTO  DE GROSOS PARCIAL   EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES Y EN NINOS (EXCEPTO 15050)."
15121,"AUTO-INJERTO  DE GROSOS PARCIAL   EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS CADA 100 CM2 ADICIONALES O CADA 1% DE SUPERFICIE CORPORAL EN NINOS E INFANTES. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15130,"AUTOINJERTO DE DERMIS, EN TRONCO, BRAZOS O PIERNAS;PRIMEROS 100 CM2 O MENOS,  O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15131,"AUTOINJERTO DE DERMIS, EN TRONCO, BRAZOS O PIERNAS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15135,"AUTO INJERTO DE DERMIS EN CARA, CUERO CABELLUDO, PARPADOS, BOCA, OREJAS, ORBITA, GENITALES, MANOS, PIES Y/O DEDOS MULTIPLES;PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15136,"AUTO INJERTO DE DERMIS EN CARA, CUERO CABELLUDO, PARPADOS, BOCA, OREJAS, ORBITA, GENITALES, MANOS, PIES Y/O DEDOS MULTIPLES; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15150,"AUTOINJERTO EPIDERMICO CON TEJIDO CULTIVADO, EN TRONCO, BRAZOS, PIERNAS; PRIMEROS 25 CM2 O MENOS"
15151,"AUTOINJERTO EPIDERMICO CON TEJIDO CULTIVADO, EN TRONCO, BRAZOS, PIERNAS; CADA  1 A 75 CM2 ADICIONALES SEPARADAMENTE EN ADICION AL CODICO DE PROCEDIMIENTO PRIMARIO)."
15152,"AUTOINJERTO EPIDERMICO CON TEJIDO CULTIVADO, EN TRONCO, BRAZOS, PIERNAS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15155,"AUTOINJERTO EPIDERMICO CON TEJIDO CULTIVADO EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; PRIMEROS 25 CM2 O MENOS"
15156,"AUTOINJERTO EPIDERMICO CON TEJIDO CULTIVADO EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; CADA  1 A 75 CM2 ADICIONALES SEPARADAMENTE EN ADICION AL CODICO DE PROCEDIMIENTO PRIMARIO)."
15157,"AUTOINJERTO EPIDERMICO CON TEJIDO CULTIVADO EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15170,"REPOSICION DERMICA ACELULAR EN TRONCO, BRAZOS O PIERNAS; PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15171,"REPOSICION DERMICA ACELULAR EN TRONCO, BRAZOS O PIERNAS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15175,"REPOSICION DERMICA ACELULAR EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; PRIMEROS 100 CM2 O MENOS, O  1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15176,"REPOSICION DERMICA ACELULAR EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15200,"INJERTO DE PIEL TOTAL, LIBRE INCLUYENDO LA SUTURA DIRECTA DE LA ZONA DONADORA, TRONCO HASTA 20 CM2."
15201,"INJERTO DE PIEL TOTAL, LIBRE INCLUYENDO LA SUTURA DIRECTA DE LA ZONA DONADORA, TRONCO MAYOR A 20 CM2. CADA 20 CM2 ADICIONALES. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15220,"INJERTO LIBRE DE PIEL TOTAL INCLUYENDO SUTURA DIRECTA DE LA ZONA DONADORA, EN CUERO  CABELLUDO, BRAZOS Y/O PIERNAS HASTA 20 CM2."
15221,"INJERTO LIBRE DE PIEL TOTAL INCLUYENDO SUTURA DIRECTA DE LA ZONA DONADORA, EN CUERO  CABELLUDO, BRAZOS Y/O PIERNAS MAYOR A 20 CM2. CADA 20 CM2 ADICIONALES (ANOTE SEPARADAMENTE EN ADICION AL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15240,"INJERTO LIBRE DE PIEL TOTAL INCLUYENDO SUTURA DIRECTA DE LA ZONA DONADORA  EN FRENTE, MEJILLAS, MENTON, BOCA, CUELLO, AXILAS, GENITALES, MANOS Y /O  PIES, HASTA 20 CM2."
15241,"INJERTO LIBRE DE PIEL TOTAL INCLUYENDO SUTURA DIRECTA DE LA ZONA DONADORA  EN FRENTE, MEJILLAS, MENTON, BOCA, CUELLO, AXILAS, GENITALES, MANOS Y /O  PIES, MAYOR 20 CM2. CADA 20 CM2 ADICIONALES. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15260,"INJERTO LIBRE DE PIEL TOTAL INCLUYENDO SUTURA DIRECTA DE LA ZONA DONADORA EN NARIZ, OIDOS, PARPADOS Y/O LABIOS HASTA 20 CM2."
15261,"INJERTO LIBRE DE PIEL TOTAL INCLUYENDO SUTURA DIRECTA DE LA ZONA DONADORA EN NARIZ, OIDOS, PARPADOS Y/O LABIOS MAYOR A 20 CM2. CADA 20 CM2 ADICIONALES. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15300,"ALOINJERTO  DE PIEL PARA CIERRE TEMPORAL DE HERIDA EN TRONCO, BRAZOS O PIERNAS; PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15301,"ALOINJERTO  DE PIEL PARA CIERRE TEMPORAL DE HERIDA EN TRONCO, BRAZOS O PIERNAS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15320,"ALOINJERTO DE PIEL PARA CIERRE TEMPORAL DE HERIDA EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; PRIMEROS 100 CM2 O MENOS, O  1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15321,"ALOINJERTO DE PIEL PARA CIERRE TEMPORAL DE HERIDA EN CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15330,"ALOINJERTO DERMICO ACELULAR EN TRONCO, BRAZOS O PIERNAS. PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS"
15331,"ALOINJERTO DERMICO ACELULAR EN TRONCO, BRAZOS O PIERNAS. CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15335,"ALOINJERTO DERMICO ACELULAR  EN  CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; PRIMEROS 100 CM2 O MENOS, O  1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15336,"ALOINJERTO DERMICO ACELULAR  EN  CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15340,SUBSTITUCION DE PIEL POR TEJIDO ALOGENICO CULTIVADO; PRIMEROS 25 CM2 O MENOS
15341,SUBSTITUCION DE PIEL POR TEJIDO ALOGENICO CULTIVADO; CADA 25 CM2 ADICIONALES
15360,"SUBSTITUCION DE PIEL POR TEJIDO ALOGENICO CULTIVADO, EN TRONCO, BRAZOS O PIERNAS. PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS"
15361,"SUBSTITUCION DE PIEL POR TEJIDO ALOGENICO CULTIVADO, EN TRONCO, BRAZOS O PIERNAS. CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15365,"SUBSTITUCION DE PIEL POR TEJIDO ALOGENICO CULTIVADO, EN  CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; PRIMEROS 100 CM2 O MENOS, O  1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15366,"SUBSTITUCION DE PIEL POR TEJIDO ALOGENICO CULTIVADO, EN  CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15400,"INJERTO HETEROLOGO DE PIEL (DERMICO), PARA CIERRE DE HERIDA TEMPORAL EN TRONCO, BRAZOS O PIERNAS. PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS"
15401,"INJERTO HETEROLOGO DE PIEL (DERMICO), PARA CIERRE DE HERIDA TEMPORAL EN TRONCO, BRAZOS O PIERNAS. CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15420,"INJERTO HETEROLOGO DE PIEL (DERMICO), PARA CIERRE DE HERIDA TEMPORAL EN  CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; PRIMEROS 100 CM2 O MENOS, O  1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15421,"INJERTO HETEROLOGO DE PIEL (DERMICO), PARA CIERRE DE HERIDA TEMPORAL EN  CARA, PARPADOS, BOCA, NUCA, OIDOS, ORBITAS, GENITALES, MANOS, PIES Y/O VARIOS DEDOS; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO)."
15430,"IMPLANTE DE INJERTO ACELULAR HETEROLOGO;  PRIMEROS 100 CM2 O MENOS, O 1% DE LA SUPERFICIE CORPORAL EN INFANTES O NINOS. "
15431,IMPLANTE DE INJERTO ACELULAR HETEROLOGO; CADA 100 CM2 ADICIONALES O CADA 1% DEL AREA CORPORAL EN INFANTES Y NINOS. (ANOTE SEPARADAMENTE EN ADICION DEL CODIGO DEL PROCEDIMIENTO PRIMARIO).
15570,"FORMACION DE PEDICULO DIRECTO O ENTUBADO CON O SIN TRANSFERENCIA, TRONCO."
15572,"FORMACION DE PEDICULO DIRECTO O ENTUBADO CON O SIN TRANSFERENCIA, CUERO CABELLUDO, BRAZOS O PIERNAS."
15574,"FORMACION DE PEDICULO DIRECTO O ENTUBADO CON O SIN TRANSFERENCIA, FRENTE, MEJILLAS, MENTON, CUELLO, AXILAS, GENITALES, MANOS O PIES."
15576,"FORMACION DE PEDICULO DIRECTO O ENTUBADO CON O SIN TRANSFERENCIA, PARPADOS, NARIZ, OREJA, LABIOS O INTRAORAL."
15600,"COLGAJO DIFERIDO O SECCION DE COLGAJO, EN TRONCO."
15610,"COLGAJO DIFERIDO O SECCION DE COLGAJO, EN CUERO CABELLUDO, BRAZOS, PIERNAS."
15620,"COLGAJO DIFERIDO O SECCION DE COLGAJO, EN FRENTE, MEJILLAS, MENTON, CUELLO, AXILA, GENITALES, MANO  O PIES."
15630,"COLGAJO DIFERIDO O SECCION DE COLGAJO, EN PARPADOS, NARIZ, OREJAS O LABIOS."
15650,"TRANSFERENCIA, INTERMEDIA DE CUALQUIER COLGAJO PEDICULADO (EJ.: ABDOMEN A MUNECA, COLGAJO TUBULAR EN ORUGA) CUALQUIER LOCALIZACION."
15731,"COLGAJO EN LA FRENTE CON PRESERVACION DEL PEDICULO VASCULAR (EJ.: COLGAJO CON PATRON AXIAL, COLGAJO PARAMEDIANO FRONTAL)"
15732,"COLGAJOS EN MUSCULO, MIOCUTANEO O FASCIOCUTANEO; CABEZA Y CUELLO (EJ. TEMPORAL, MASETERO, ESTERNOCLEIDOMASTOIDEO Y ELEVADOR DE LA ESCAPULA)."
15734,"COLGAJOS EN MUSCULO, MIOCUTANEO O FASCIOCUTANEO; TRONCO."
15736,"COLGAJOS EN MUSCULO, MIOCUTANEO O FASCIOCUTANEO; EXTREMIDADES SUPERIORES."
15738,"COLGAJOS EN MUSCULO, MIOCUTANEO O FASCIOCUTANEO; EXTREMIDADES INFERIORES."
15740,INJERTO: COLGAJO PEDICULADO EN ISLA.
15750,INJERTO: COLGAJO PEDICULADO NEUROVASCULAR.
15756,COLGAJO MUSCULAR LIBRE CON O SIN PIEL CON ANASTOMOSIS MICROVASCULAR.
15757,COLGAJO LIBRE DE PIEL CON ANASTOMOSIS MICROVASCULAR.
15758,COLGAJO LIBRE DE FASCIA CON ANASTOMOSIS MICROVASCULAR. 
15760,"INJERTO COMPUESTO (PIEL TOTAL O DE PABELLON AURICULAR O ALA NASAL), INCLUYENDO SUTURA PRIMARIA DEL AREA DONADORA."
15770,"INJERTO COMPUESTO (PIEL TOTAL O DE PABELLON AURICULAR O ALA NASAL), INCLUYENDO SUTURA PRIMARIA DEL AREA DONADORA. DERMIS - GRASA - FASCIA."
15775,"INJERTOS EN SACABOCADOS PARA TRANSPLANTE DE PELO, DE 1 A 15 INJERTOS."
15776,"INJERTOS EN SACABOCADOS PARA TRANSPLANTE DE PELO, MAS DE 15 INJERTOS EN SACABOCADOS."
15780,"DERMABRASION  TOTAL DE LA CARA (EJ: REMOCION DE CICATRICES, TATUAJES, CAMBIOS ACTINICOS, QUERATOSIS GENERAL)."
15781,"DERMABRASION CARA, SEGMENTARIO."
15782,DERMABRASION. OTRA PARTE REGIONAL DIFERENTE A LA CARA.
15783,"DERMABRASION. CUALQUIER OTRO SITIO, SUPERFICIAL (EJ. REMOCION DE TATUAJE)."
15786,"ABRASION: LESION SIMPLE (EJ. QUERATOSIS, CICATRIZ)."
15787,ABRASION: CADA CUATRO LESIONES ADICIONALES O MENOS. (ANOTE SEPARADAMENTE EN ADICION DEL  CODIGO DEL PROCEDIMIENTO PRIMARIO).
15788,"PEELLING QUIMICO, FACIAL O EPIDERMICO."
15789,"PEELLING QUIMICO, FACIAL O DERMICO."
15792,"PEELLING QUIMICO NO FACIAL, EPIDERMICO."
15793,"PEELLING QUIMICO NO FACIAL, DERMICO."
15819,CERVICOPLASTIA.
15820,BLEFAROPLASTIA DE PARPADOS INFERIORES.
15821,BLEFAROPLASTIA DE PARPADOS INFERIORES. CON BOLSAS PARPEBRALES EXTENSAS.
15822,BLEFAROPLASTIA DE PARPADOS SUPERIORES.
15823,BLEFAROPLASTIA DE PARPADOS SUPERIORES. CON EXCESO DE PIEL  EN LOS PARPADOS
15824,RITIDECTOMIA DE FRENTE.
15825,RITIDECTOMIA DE CUELLO CON ENGROSAMIENTO PLATISMAL.   
15826,RITIDECTOMIA DE EN ARRUGAS DEL ENTRECEJO.
15828,"RITIDECTOMIA DE MEJILLAS, MENTON Y NUCA."
15829,"RITIDECTOMIA, COLGAJO SUPERFICIAL MUSCULO â€“ APONEUROTICO."
15830,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA ABDOMINAL INFRAUMBILICAL"
15832,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA MUSLOS."
15833,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA PIERNAS."
15834,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA CADERAS."
15835,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA REGIONES GLUTEAS."
15836,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA BRAZOS."
15837,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA ANTEBRAZOS O MANOS."
15838,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA BOLSAS SUB-MENTONIANAS."
15839,"EXCISION DE PIEL O TEJIDO CELULAR SUBCUTANEO EXCESIVA (INCLUYE LIPECTOMIA), PANICULECTOMIA OTRA AREA."
